id,type,name,external_id
attack-pattern--ed7efd4d-ce28-4a19-a8e6-c58011eb2c7a,attack-pattern,Office Test,T1137.002
attack-pattern--edadea33-549c-4ed1-9783-8f5a5853cbdf,attack-pattern,Develop Capabilities,T1587
attack-pattern--edbe24e9-aec4-4994-ac75-6a6bc7f1ddd0,attack-pattern,Dynamic Data Exchange,T1173
attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24,attack-pattern,NTDS,T1003.003
attack-pattern--ee7ff928-801c-4f34-8a99-3df965e581a5,attack-pattern,SNMP (MIB Dump),T1602.001
attack-pattern--eec23884-3fa1-4d8a-ac50-6f104d51e235,attack-pattern,Steganography,T1001.002
attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,attack-pattern,Malicious Link,T1204.001
attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51,attack-pattern,Application Access Token,T1550.001
attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,attack-pattern,LSASS Driver,T1547.008
attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,attack-pattern,Service Execution,T1569.002
attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65,attack-pattern,Cloud Accounts,T1078.004
attack-pattern--f244b8dd-af6c-4391-a497-fc03627ce995,attack-pattern,Environmental Keying,T1480.001
attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433,attack-pattern,Fallback Channels,T1008
attack-pattern--f2857333-11d4-45bf-b064-2c28d8525be5,attack-pattern,NTFS File Attributes,T1564.004
attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee,attack-pattern,Kerberoasting,T1558.003
attack-pattern--f2d44246-91f1-478a-b6c8-1227e0ca109d,attack-pattern,NTFS File Attributes,T1096
attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163,attack-pattern,DCSync,T1003.006
attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077,attack-pattern,System Time Discovery,T1124
attack-pattern--f3d95a1f-bba2-44ce-9af7-37866cd63fd0,attack-pattern,At,T1053.002
attack-pattern--f44731de-ea9f-406d-9b83-30ecbb9b4392,attack-pattern,Service Execution,T1035
attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945,attack-pattern,Dynamic-link Library Injection,T1055.001
attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,attack-pattern,PowerShell,T1086
attack-pattern--f4b843c1-7e92-4701-8fed-ce82f8be2636,attack-pattern,Exploits,T1588.005
attack-pattern--f4c1826f-a322-41cd-9557-562100848c84,attack-pattern,Modify Authentication Process,T1556
attack-pattern--f5946b5e-9408-485f-a7f7-b5efc88909b6,attack-pattern,Credential API Hooking,T1056.004
attack-pattern--f5bb433e-bdf6-4781-84bc-35e97e43be89,attack-pattern,Firmware Corruption,T1495
attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a,attack-pattern,Inhibit System Recovery,T1490
attack-pattern--f63fe421-b1d1-45c0-b8a7-02cd16ff2bed,attack-pattern,Netsh Helper DLL,T1546.007
attack-pattern--f6ad61ee-65f3-4bd0-a3f5-2f0accb36317,attack-pattern,Spearphishing via Service,T1566.003
attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755,attack-pattern,Internal Proxy,T1090.001
attack-pattern--f6fe9070-7a65-49ea-ae72-76292f42cebe,attack-pattern,System Script Proxy Execution,T1216
attack-pattern--f72eb8a8-cd4c-461d-a814-3f862befbf00,attack-pattern,Custom Command and Control Protocol,T1094
attack-pattern--f7827069-0bf2-4764-af4f-23fae0d181b7,attack-pattern,Dead Drop Resolver,T1102.001
attack-pattern--f792d02f-813d-402b-86a5-ab98cb391d3b,attack-pattern,InstallUtil,T1118
attack-pattern--f7c0689c-4dbd-489b-81be-7cb7c7079ade,attack-pattern,Junk Data,T1001.001
attack-pattern--f870408c-b1cd-49c7-a5c7-0ef0fc496cc6,attack-pattern,Spearphishing Service,T1598.001
attack-pattern--f879d51c-5476-431c-aedf-f14d207e4d1e,attack-pattern,Commonly Used Port,T1043
attack-pattern--f8ef3a62-3f44-40a4-abca-761ab235c436,attack-pattern,Container API,T1552.007
attack-pattern--f9cc4d06-775f-4ee1-b401-4e2cc0da30ba,attack-pattern,Domains,T1584.001
attack-pattern--f9e9365a-9ca2-4d9c-8e7c-050d73d1101a,attack-pattern,SQL Stored Procedures,T1505.001
attack-pattern--fa44a152-ac48-441e-a524-dd7b04b8adcd,attack-pattern,Network Device Authentication,T1556.004
attack-pattern--fb640c43-aa6b-431e-a961-a279010424ac,attack-pattern,Disk Content Wipe,T1561.001
attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b,attack-pattern,Exfiltration Over Unencrypted Non-C2 Protocol,T1048.003
attack-pattern--fc742192-19e3-466c-9eb5-964a97b29490,attack-pattern,Dylib Hijacking,T1574.004
attack-pattern--fc74ba38-dc98-461f-8611-b3dbf9978e3d,attack-pattern,Downgrade System Image,T1601.002
attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2,attack-pattern,Local Accounts,T1078.003
attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b,attack-pattern,Exploitation for Defense Evasion,T1211
attack-pattern--ff25900d-76d5-449b-a351-8824e62fc81b,attack-pattern,Trusted Developer Utilities Proxy Execution,T1127
attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc,attack-pattern,System Shutdown/Reboot,T1529
attack-pattern--ffbcfdb0-de22-4106-9ed3-fc23c8a01407,attack-pattern,MMC,T1218.014
attack-pattern--ffe59ad3-ad9b-4b9f-b74f-5beb3c309dc1,attack-pattern,Process Argument Spoofing,T1564.010
attack-pattern--ffe742ed-9100-4686-9e00-c331da544787,attack-pattern,Windows Admin Shares,T1077
attack-pattern--ffeb0780-356e-4261-b036-cfb6bd234335,attack-pattern,COR_PROFILER,T1574.012
campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b,campaign,Operation Dream Job,C0022
campaign--26d9ebae-de59-427f-ae9a-349456bae4b1,campaign,Frankenstein,C0001
campaign--37764c78-2a99-46d1-a7ea-6454b9bf93a0,campaign,Operation Sharpshooter,C0013
campaign--4553292d-12c6-4a93-934d-12160370d4e0,campaign,Operation Honeybee,C0006
campaign--4603cf2f-06d0-4970-9c5d-5071b08c817f,campaign,Operation Dust Storm,C0016
campaign--46421788-b6e1-4256-b351-f8beffd1afba,campaign,2015 Ukraine Electric Power Attack,C0028
campaign--4c840263-bbda-440d-a22b-674679ddebf1,campaign,Operation Spalax,C0005
campaign--519ee082-8ab6-439b-988f-a8a3f02c8d30,campaign,C0018,C0018
campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6,campaign,C0021,C0021
campaign--78068e68-4124-4243-b6f4-76e4e5be8a06,campaign,C0015,C0015
campaign--7854c1a0-f06c-4876-98a4-4bbd34751b05,campaign,Operation Ghost,C0023
campaign--808d6b30-df4e-4341-8248-724da4bac650,campaign,SolarWinds Compromise,C0024
campaign--8d2bc130-89fe-466e-a4f9-6bce6129c2b8,campaign,FunnyDream,C0007
campaign--93c23946-49af-41f4-ac03-40f9ffc7419b,campaign,Operation CuckooBees,C0012
campaign--aa73efef-1418-4dbe-b43c-87a498e97234,campaign,2016 Ukraine Electric Power Attack,C0025
campaign--ab747e62-1bcb-479f-a26b-1cd39d413d81,campaign,C0010,C0010
campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a,campaign,Night Dragon,C0002
campaign--b03d5112-e23a-4ac8-add0-be7502d24eff,campaign,Operation Wocao,C0014
campaign--b4e5a4a9-f3be-4631-ba8f-da6ebb067fac,campaign,C0011,C0011
campaign--ba6dfa37-f401-4140-88b0-8938f2895e61,campaign,C0017,C0017
campaign--c89fa3ff-4773-4daf-8aec-d8f43f10116e,campaign,C0026,C0026
campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa,campaign,C0027,C0027
campaign--f9cc545e-b0ef-4b92-8884-a3a4427609f6,campaign,CostaRicto,C0004
course-of-action--00d7d21b-69d6-4797-88a2-c86f3fc97651,course-of-action,Password Filter DLL Mitigation,T1174
course-of-action--02f0f92a-0a51-4c94-9bda-6437b9a93f22,course-of-action,Space after Filename Mitigation,T1151
course-of-action--03c0c586-50ed-45a7-95f4-f496d7eb5330,course-of-action,HISTCONTROL Mitigation,T1148
course-of-action--0472af99-f25c-4abe-9fce-010fa3450e72,course-of-action,Credentials in Files Mitigation,T1081
course-of-action--06160d81-62be-46e5-aa37-4b9c645ffa31,course-of-action,Exploitation for Credential Access Mitigation,T1212
course-of-action--0640214c-95af-4c04-a574-2a1ba6dda00b,course-of-action,Query Registry Mitigation,T1012
course-of-action--06824aa2-94a5-474c-97f6-57c2e983d885,course-of-action,Login Item Mitigation,T1162
course-of-action--073cc04d-ac46-4f5a-85d7-83a91ecd6a19,course-of-action,Setuid and Setgid Mitigation,T1166
course-of-action--08e02f67-ea09-4f77-a70b-414963c29fc2,course-of-action,Compiled HTML File Mitigation,T1223
course-of-action--0b3ee33e-430b-476f-9525-72d120c90f8d,course-of-action,Data Destruction Mitigation,T1488
course-of-action--0bc3ce00-83bc-4a92-a042-79ffbc6af259,course-of-action,Windows Management Instrumentation Event Subscription Mitigation,T1084
course-of-action--1022138b-497c-40e6-b53a-13351cbd4090,course-of-action,File System Permissions Weakness Mitigation,T1044
course-of-action--10571bf2-8073-4edf-a71c-23bad225532e,course-of-action,AppInit DLLs Mitigation,T1103
course-of-action--121b2863-5b97-4538-acb3-f8aae070ec13,course-of-action,Launch Agent Mitigation,T1159
course-of-action--12241367-a8b7-49b4-b86e-2236901ba50c,course-of-action,Network Intrusion Prevention,M1031
course-of-action--12c13879-b7bd-4bc5-8def-aacec386d432,course-of-action,Regsvr32 Mitigation,T1117
course-of-action--12cba7de-0a22-4a56-b51e-c514c67c3b43,course-of-action,Hidden Users Mitigation,T1147
course-of-action--13cad982-35e3-4340-9095-7124b653df4b,course-of-action,Data from Information Repositories Mitigation,T1213
course-of-action--14b63e6b-7531-4476-9e60-02cc5db48b62,course-of-action,Exploitation of Remote Services Mitigation,T1210
course-of-action--15437c6d-b998-4a36-be41-4ace3d54d266,course-of-action,Vulnerability Scanning,M1016
course-of-action--159b4ee4-8fa1-44a5-b095-2973f3c7e25e,course-of-action,Domain Trust Discovery Mitigation,T1482
course-of-action--160af6af-e733-4b6a-a04a-71c620ac0930,course-of-action,Third-party Software Mitigation,T1072
course-of-action--16a8ac85-a06f-460f-ad22-910167bd7332,course-of-action,Binary Padding Mitigation,T1009
course-of-action--16dd03c6-0dfb-4d77-89cd-9ff3ee6e533d,course-of-action,Audio Capture Mitigation,T1123
course-of-action--16f144e4-c780-4ed2-98b4-55d14e2dfa44,course-of-action,System Owner/User Discovery Mitigation,T1033
course-of-action--1881da33-fdf2-4eea-afd0-e04caf9c000f,course-of-action,Peripheral Device Discovery Mitigation,T1120
course-of-action--19edfa02-1a5f-47e4-ad82-3288f57f64cf,course-of-action,Clipboard Data Mitigation,T1115
course-of-action--1a7f5bd3-f6ee-4bd7-b949-2f3632ad6158,course-of-action,Gatekeeper Bypass Mitigation,T1144
course-of-action--1c0711c8-2a73-48a1-893d-ff88bcd23824,course-of-action,Scheduled Transfer Mitigation,T1029
course-of-action--1c0b39f9-a0c5-42b2-abd8-dc8f1eb74e67,course-of-action,Browser Bookmark Discovery Mitigation,T1217
course-of-action--1c6bc7f3-d517-4971-aed4-8f939090846b,course-of-action,Port Monitors Mitigation,T1013
course-of-action--1dcaeb21-9348-42ea-950a-f842aaf1ae1f,course-of-action,Limit Access to Resource Over Network,M1035
course-of-action--1e4ef2c7-ee96-4484-9baa-3b5777561301,course-of-action,AppleScript Mitigation,T1155
course-of-action--1e614ba5-2fc5-4464-b512-2ceafb14d76d,course-of-action,Indirect Command Execution Mitigation,T1202
course-of-action--1f34230d-b6ae-4dc7-8599-78c18820bd21,course-of-action,Network Share Discovery Mitigation,T1135
course-of-action--20a2baeb-98c2-4901-bad7-dc62d0a03dea,course-of-action,Remote Data Storage,M1029
course-of-action--20f6a9df-37c4-4e20-9e47-025983b1b39d,course-of-action,Filter Network Traffic,M1037
course-of-action--21da4fd4-27ad-4e9c-b93d-0b9b14d02c96,course-of-action,Restrict Web-Based Content,M1021
course-of-action--23061b40-a7b6-454f-8950-95d5ff80331c,course-of-action,Install Root Certificate Mitigation,T1130
course-of-action--23843cff-f7b9-4659-a7b7-713ef347f547,course-of-action,Limit Software Installation,M1033
course-of-action--23bff3ce-021c-4e7a-9aee-60fd40bc7c6c,course-of-action,Sudo Mitigation,T1169
course-of-action--24478001-2eb3-4b06-a02e-96b3d61d27ec,course-of-action,Multilayer Encryption Mitigation,T1079
course-of-action--245075bc-f992-4d89-af8c-834c53d403f4,course-of-action,Transmitted Data Manipulation Mitigation,T1493
course-of-action--2497ac92-e751-4391-82c6-1b86e34d0294,course-of-action,Automated Exfiltration Mitigation,T1020
course-of-action--25d5e1d8-c6fb-4735-bc57-115a21222f4b,course-of-action,Application Window Discovery Mitigation,T1010
course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,course-of-action,Application Developer Guidance,M1013
course-of-action--25e53928-6f33-49b7-baee-8180578286f6,course-of-action,System Firmware Mitigation,T1019
course-of-action--28adf6fd-ab6c-4553-9aa7-cef18a191f33,course-of-action,Data Compressed Mitigation,T1002
course-of-action--2995bc22-2851-4345-ad19-4e7e295be264,course-of-action,Limit Hardware Installation,M1034
course-of-action--2a4f6c11-a4a7-4cb9-b0ef-6ae1bb3a718a,course-of-action,User Training,M1017
course-of-action--2a8de25c-f743-4348-b101-3ee33ab5871b,course-of-action,Data Encrypted Mitigation,T1022
course-of-action--2ace01f8-67c8-43eb-b7b1-a7b9f1fe67e1,course-of-action,File and Directory Discovery Mitigation,T1083
course-of-action--2c2ad92a-d710-41ab-a996-1db143bb4808,course-of-action,User Account Control,M1052
course-of-action--2c3ce852-06a2-40ee-8fe6-086f6402a739,course-of-action,Hypervisor Mitigation,T1062
course-of-action--2d704e56-e689-4011-b989-bf4e025a8727,course-of-action,Plist Modification Mitigation,T1150
course-of-action--2f316f6c-ae42-44fe-adf8-150989e0f6d3,course-of-action,Operating System Configuration,M1028
course-of-action--308855d1-078b-47ad-8d2a-8f9b2713ffb5,course-of-action,Windows Admin Shares Mitigation,T1077
course-of-action--313c8b20-4d49-40c1-9ac0-4c573aca28f3,course-of-action,Winlogon Helper DLL Mitigation,T1004
course-of-action--337172b1-b003-4034-8a3f-1d89a71da628,course-of-action,Runtime Data Manipulation Mitigation,T1494
course-of-action--33f76731-b840-446f-bee0-53687dad24d9,course-of-action,Image File Execution Options Injection Mitigation,T1183
course-of-action--34d6a2ef-370e-4d21-a34b-6208b7c78f31,course-of-action,Process Doppelgänging Mitigation,T1186
course-of-action--34efb2fd-4dc2-40d4-a564-0c147c85034d,course-of-action,File Deletion Mitigation,T1107
course-of-action--37a3f3f5-76e6-43fe-b935-f1f494c95725,course-of-action,Exploitation for Defense Evasion Mitigation,T1211
course-of-action--383caaa3-c46a-4f61-b2e3-653eb132f0e7,course-of-action,Email Collection Mitigation,T1114
course-of-action--388606d3-f38f-45bf-885d-a9dc9df3c8a8,course-of-action,Disabling Security Tools Mitigation,T1089
course-of-action--39706d54-0d06-4a25-816a-78cc43455100,course-of-action,Data from Removable Media Mitigation,T1025
course-of-action--399d9038-b100-43ef-b28d-a5065106b935,course-of-action,Standard Non-Application Layer Protocol Mitigation,T1095
course-of-action--3a41b366-cfd6-4af2-a6e7-3c6e3c4ebcef,course-of-action,Control Panel Items Mitigation,T1196
course-of-action--3a476d83-43eb-4fad-9b75-b1febd834e3d,course-of-action,Pass the Ticket Mitigation,T1097
course-of-action--3bd2cf87-1ceb-4317-9aee-3e7dc713261b,course-of-action,Domain Generation Algorithms Mitigation,T1483
course-of-action--3e7018e9-7389-48e7-9208-0bdbcbba9483,course-of-action,Clear Command History Mitigation,T1146
course-of-action--3e9f8875-d2f7-4380-a578-84393bd3b025,course-of-action,Windows Remote Management Mitigation,T1028
course-of-action--3efe43d1-6f3f-4fcb-ab39-4a730971f70b,course-of-action,Data Backup,M1053
course-of-action--402e92cd-5608-4f4b-9a34-a2c962e4bcd7,course-of-action,Launch Daemon Mitigation,T1160
course-of-action--417fed8c-bd76-48b5-90a2-a88882a95241,course-of-action,Service Stop Mitigation,T1489
course-of-action--41cff8e9-fd05-408e-b3d5-d98c54c20bcf,course-of-action,SSH Hijacking Mitigation,T1184
course-of-action--429a5c0c-e132-45c0-a4aa-c1f736c92a1c,course-of-action,Data Encrypted for Impact Mitigation,T1486
course-of-action--4320b080-9ae9-4541-9b8b-bcd0961dbbbd,course-of-action,Data Staged Mitigation,T1074
course-of-action--43b366a4-b5ff-4d4e-8a3b-f09a9d2faff5,course-of-action,Shared Webroot Mitigation,T1051
course-of-action--44155d14-ca75-4fdf-b033-ab3d732e2884,course-of-action,Kernel Modules and Extensions Mitigation,T1215
course-of-action--4490fee2-5c70-4db3-8db5-8d88767dbd55,course-of-action,Credentials in Registry Mitigation,T1214
course-of-action--45e7f570-6a0b-4095-bf02-4bca05da6bae,course-of-action,Masquerading Mitigation,T1036
course-of-action--4689b9fb-dca4-473e-831b-34717ad50c97,course-of-action,Web Service Mitigation,T1102
course-of-action--46acc565-11aa-40ba-b629-33ba0ab9b07b,course-of-action,Resource Hijacking Mitigation,T1496
course-of-action--46b7ef91-4e1d-43c5-a2eb-00fa9444f6f4,course-of-action,Network Sniffing Mitigation,T1040
course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,course-of-action,Execution Prevention,M1038
course-of-action--49961e75-b493-423a-9ec7-ac2d6f55384a,course-of-action,Password Policy Discovery Mitigation,T1201
course-of-action--49c06d54-9002-491d-9147-8efb537fbd26,course-of-action,Credential Access Protection,M1043
course-of-action--4a99fecc-680b-448e-8fe7-8144c60d272c,course-of-action,Brute Force Mitigation,T1110
course-of-action--4b998a71-7b8f-4dcc-8f3f-277f2e740271,course-of-action,Indicator Removal from Tools Mitigation,T1066
course-of-action--4f170666-7edb-4489-85c2-9affa28a72e0,course-of-action,.bash_profile and .bashrc Mitigation,T1156
course-of-action--51048ba0-a5aa-41e7-bf5d-993cd217dfb2,course-of-action,Signed Script Proxy Execution Mitigation,T1216
course-of-action--514e7371-a344-4de7-8ec3-3aa42b801d52,course-of-action,Multi-Stage Channels Mitigation,T1104
course-of-action--515f6584-fa98-44fe-a4e8-e428c7188514,course-of-action,Fallback Channels Mitigation,T1008
course-of-action--51b37302-b844-4c08-ac98-ae6955ed1f55,course-of-action,Screen Capture Mitigation,T1113
course-of-action--5391ece4-8866-415d-9b5e-8dc5944f612a,course-of-action,Source Mitigation,T1153
course-of-action--53b3b027-bed3-480c-9101-1247047d0fe6,course-of-action,Remote Desktop Protocol Mitigation,T1076
course-of-action--54246e2e-683f-4bf2-be4c-d7d5a60e7d22,course-of-action,LLMNR/NBT-NS Poisoning Mitigation,T1171
course-of-action--548bf7ad-e19c-4d74-84bf-84ac4e57f505,course-of-action,User Execution Mitigation,T1204
course-of-action--54e8722d-2faf-4b1b-93b6-6cbf9551669f,course-of-action,Hardware Additions Mitigation,T1200
course-of-action--56648de3-8947-4559-90c4-eda10acc0f5a,course-of-action,Keychain Mitigation,T1142
course-of-action--57019a80-8523-46b6-be7d-f763a15a2cc6,course-of-action,Scripting Mitigation,T1064
course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,course-of-action,Code Signing,M1045
course-of-action--5c167af7-c2cb-42c8-ae67-3fb275bf8488,course-of-action,Timestomp Mitigation,T1099
course-of-action--5c49bc54-9929-48ca-b581-7018219b5a97,course-of-action,Account Discovery Mitigation,T1087
course-of-action--5d8507c4-603e-4fe1-8a4a-b8241f58734b,course-of-action,Defacement Mitigation,T1491
course-of-action--609191bf-7d06-40e4-b1f8-9e11eb3ff8a6,course-of-action,Environment Variable Permissions,M1039
course-of-action--61d02387-351a-453e-a575-160a9abc3e04,course-of-action,Re-opened Applications Mitigation,T1164
course-of-action--624d063d-cda8-4616-b4e4-54c04e427aec,course-of-action,Netsh Helper DLL Mitigation,T1128
course-of-action--62ae52c9-7197-4f5b-be1d-10d2e1df2c96,course-of-action,Domain Fronting Mitigation,T1172
course-of-action--65401701-019d-44ff-b223-08d520bb0e7b,course-of-action,Data Loss Prevention,M1057
course-of-action--654addf1-47ab-410a-8578-e1a0dc2a49b8,course-of-action,Network Denial of Service Mitigation,T1498
course-of-action--65da1eb6-d35d-4853-b280-98a76c0aef53,course-of-action,Exploit Public-Facing Application Mitigation,T1190
course-of-action--676975b9-7e8e-463d-a31e-4ed2ecbfed81,course-of-action,Component Firmware Mitigation,T1109
course-of-action--684feec3-f9ba-4049-9d8f-52d52f3e0e40,course-of-action,System Network Configuration Discovery Mitigation,T1016
course-of-action--6cac62ce-550b-4793-8ee6-6a1b8836edb0,course-of-action,Indicator Removal on Host Mitigation,T1070
course-of-action--6e7db820-9735-4545-bc64-039bc4ce354b,course-of-action,LC_MAIN Hijacking Mitigation,T1149
course-of-action--7009ba4d-83d4-4851-9fbb-e09e28497765,course-of-action,Forced Authentication Mitigation,T1187
course-of-action--70886857-0f19-4caa-b081-548354a8a994,course-of-action,Firmware Corruption Mitigation,T1495
course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,course-of-action,Privileged Process Integrity,M1025
course-of-action--752db800-ea54-4e7a-b4c1-2a0292350ea7,course-of-action,Multi-hop Proxy Mitigation,T1188
course-of-action--7708ac15-4beb-4863-a1a5-da2d63fb8a3c,course-of-action,XSL Script Processing Mitigation,T1220
course-of-action--77fd4d73-6b79-4593-82e7-e4a439cc7604,course-of-action,LC_LOAD_DYLIB Addition Mitigation,T1161
course-of-action--787fb64d-c87b-4ee5-a341-0ef17ec4c15c,course-of-action,Do Not Mitigate,M1055
course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,course-of-action,Pre-compromise,M1056
course-of-action--797312d4-8a84-4daf-9c56-57da4133c322,course-of-action,Trusted Relationship Mitigation,T1199
course-of-action--7a14d974-f3d9-4e4e-9b7d-980385762908,course-of-action,DLL Side-Loading Mitigation,T1073
