source_dataset,source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type,target_dataset
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b,T1211,Exploitation for Defense Evasion,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--f6fe9070-7a65-49ea-ae72-76292f42cebe,T1216,System Script Proxy Execution,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--09cd431f-eaf4-4d2a-acaf-2a7acfe7ed58,T1216.001,PubPrn,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--4cbc6a62-9e34-4f94-8a19-5c1a11392a49,T1218.003,CMSTP,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--2cd950a6-16c4-404a-aa01-044322395107,T1218.004,InstallUtil,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--6e3bd510-6b33-41a4-af80-2d80f3ee0071,T1218.008,Odbcconf,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--c48a67ee-b657-45c1-91bf-6cdbe27205f8,T1218.009,Regsvcs/Regasm,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab,T1218.010,Regsvr32,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--808e6329-ca91-4b87-ac2d-8eadc5f8f327,T1218.012,Verclsid,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--1bae753e-8e52-4055-a66d-2ead90303ca9,T1218.013,Mavinject,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--ffbcfdb0-de22-4106-9ed3-fc23c8a01407,T1218.014,MMC,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,T1219,Remote Access Software,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534,T1221,Template Injection,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--65917ae0-b854-4139-83fe-bf2441cf0196,T1222,File and Directory Permissions Modification,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0,T1486,Data Encrypted for Impact,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a,T1490,Inhibit System Recovery,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--5909f20f-3c39-4795-be06-ef1ea40d350b,T1491,Defacement,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--8c41090b-aa47-4331-986b-8c9a51a91103,T1491.001,Internal Defacement,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--0cfe31a7-81fc-472c-bc45-e2808d1066a3,T1491.002,External Defacement,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--c675646d-e204-4aa8-978d-e3d6d65885c4,T1499,Endpoint Denial of Service,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--0df05477-c572-4ed6-88a9-47c581f548f7,T1499.001,OS Exhaustion Flood,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--38eb0c22-6caf-46ce-8869-5964bd735858,T1499.002,Service Exhaustion Flood,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--18cffc21-3260-437e-80e4-4ab8bf2ba5e9,T1499.003,Application Exhaustion Flood,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--2bee5ffb-7a7a-4119-b1f2-158151b19ac0,T1499.004,Application or System Exploitation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb,T1505,Server Software Component,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,T1505.003,Web Shell,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--4fd8a28b-4b3a-4cd6-a8cf-85ba5f824a7f,T1525,Implant Internal Image,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--d4bdbdea-eaec-4071-b4f9-5105e12ea4b6,T1537,Transfer Data to Cloud Account,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--106c0cf6-bf73-4601-9aa8-0945c2715ec5,T1543,Create or Modify System Process,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--ce4b7013-640e-48a9-b501-d0025a95f4bf,T1546.002,Screensaver,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58,T1546.003,Windows Management Instrumentation Event Subscription,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--10ff21b9-5a01-4268-a1b5-3b55015f1847,T1546.006,LC_LOAD_DYLIB Addition,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--b8cfed42-6a8a-4989-ad72-541af74475ec,T1547.002,Authentication Package,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--61afc315-860c-4364-825d-0d62b2e91edc,T1547.003,Time Providers,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--6836813e-8ec8-4375-b459-abb388cb1a35,T1547.004,Winlogon Helper DLL,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--a1b52199-c8c5-438a-9ded-656f1d0888c6,T1547.006,Kernel Modules and Extensions,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--e5cc9e7a-e61a-46a1-b869-55fb6eab058e,T1547.007,Re-opened Applications,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4,T1547.008,LSASS Driver,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,T1547.009,Shortcut Modification,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,T1548.002,Bypass User Account Control,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--1365fe3b-0f50-455d-b4da-266ce31c23b0,T1548.003,Sudo and Sudo Caching,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51,T1550.001,Application Access Token,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--8187bd2a-866f-4457-9009-86b0ddedffa3,T1552.003,Bash History,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--19bf235b-8620-4997-b5b4-94e0659ed7c3,T1552.005,Cloud Instance Metadata API,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--31a0a2ac-c67c-4a7e-b9ed-6a96477d4e8e,T1553.001,Gatekeeper Bypass,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--7e7c2fba-7cca-486c-9582-4c1bb2851961,T1553.005,Mark-of-the-Web Bypass,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--1a80d097-54df-41d8-9d33-34e755ec5e72,T1555.002,Securityd Memory,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--fa44a152-ac48-441e-a524-dd7b04b8adcd,T1556.004,Network Device Authentication,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--3fc01293-ef5e-41c6-86ce-61f10706b64a,T1558,Steal or Forge Kerberos Tickets,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee,T1558.003,Kerberoasting,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--acd0ba37-7ba9-4cc5-ac61-796586cd856d,T1559,Inter-Process Communication,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--232a7e42-cd6e-4902-8fe9-2960f529dd4d,T1559.002,Dynamic Data Exchange,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529,T1562,Impair Defenses,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579,T1562.001,Disable or Modify Tools,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--8f504411-cb96-4dac-a537-8d2bb7679c59,T1562.003,Impair Command History Logging,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--74d2a63f-3c7b-4852-92da-02d8fbab16da,T1562.006,Indicator Blocking,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--824add00-99a1-4b15-9a2d-6c5683b7b497,T1562.010,Downgrade Attack,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--8c4aef43-48d5-49aa-b2af-c0cd58d30c3d,T1564.002,Hidden Users,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931,T1565,Data Manipulation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--1cfcb312-b8d7-47a4-b560-4b16cc677292,T1565.001,Stored Data Manipulation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--d0613359-5781-4fd2-b5be-c269270be1f6,T1565.002,Transmitted Data Manipulation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--32ad5c86-2bcf-47d8-8fdc-d7f3d79a7490,T1565.003,Runtime Data Manipulation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--40597f16-0963-4249-bf4c-ac93b7fb9807,T1567,Exfiltration Over Web Service,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--118f61a5-eb3e-4fb6-931f-2096647f4ecd,T1568.002,Domain Generation Algorithms,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5,T1570,Lateral Tool Transfer,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6,T1574,Hijack Execution Flow,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--0c2d00da-7742-49e7-9928-4514e5075d32,T1574.007,Path Interception by PATH Environment Variable,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--52759bf1-fe12-4052-ace6-c5b0cf7dd7fd,T1602.002,Network Device Configuration Dump,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--56e0d8b8-3e25-49dd-9050-3aa252f5aa92,T1610,Deploy Container,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--ad255bfe-a9e6-4b52-a258-8d3462abe842,T1001,Data Obfuscation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--f7c0689c-4dbd-489b-81be-7cb7c7079ade,T1001.001,Junk Data,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--eec23884-3fa1-4d8a-ac50-6f104d51e235,T1001.002,Steganography,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--c325b232-d5bc-4dde-a3ec-71f3db9e8adc,T1001.003,Protocol Impersonation,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,T1003,OS Credential Dumping,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--1ecfdab8-7d59-4c98-95d4-dc41970f57fc,T1003.004,LSA Secrets,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--6add2ab5-2711-4e9d-87c8-7a0be8531530,T1003.005,Cached Domain Credentials,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163,T1003.006,DCSync,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--3120b9fa-23b8-4500-ae73-09494f607b7d,T1003.007,Proc Filesystem,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--d0b4fcdb-d67d-4ed2-99ce-788b12f8c0f4,T1003.008,/etc/passwd and /etc/shadow,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433,T1008,Fallback Channels,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,T1021,Remote Services,attack-pattern,mitre-attack-enterprise
nist-sp-800-53-r5,course-of-action--642ebc53-fda4-4124-8a75-cafe6fb34289,SI-4,System Monitoring,course-of-action,mitigates,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,T1021.002,SMB/Windows Admin Shares,attack-pattern,mitre-attack-enterprise
